25210.0, {'247379907': 16.0, '252017285': 21.0, '256201389': 0, '26110729': 33.0, '280120513': 9.0, '32319828': 0, '62426694': 32.0, 'cluster_1098574052_1098574061_247379905': 2697.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26650.0, {'247379907': -100.0, '252017285': -50.0, '256201389': 0, '26110729': 591.0, '280120513': -20.0, '32319828': -20.0, '62426694': 14.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 7, '252017285': 5, '256201389': 0, '26110729': 29, '280120513': 2, '32319828': 3, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 10, '252017285': 5, '256201389': 0, '26110729': 34, '280120513': 2, '32319828': 3, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 1}, 
26660.0, {'247379907': -102.0, '252017285': 48.0, '256201389': 0, '26110729': 775.0, '280120513': -20.0, '32319828': 30.0, '62426694': 110.0, 'cluster_1098574052_1098574061_247379905': 34.0}, {'247379907': 8, '252017285': 2, '256201389': 0, '26110729': 25, '280120513': 2, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 11, '252017285': 2, '256201389': 0, '26110729': 30, '280120513': 2, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 1}, 
26670.0, {'247379907': 320.0, '252017285': -20.0, '256201389': 0, '26110729': 43.0, '280120513': -33.0, '32319828': 0, '62426694': -26.0, 'cluster_1098574052_1098574061_247379905': -5.0}, {'247379907': 5, '252017285': 2, '256201389': 0, '26110729': 25, '280120513': 4, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 5, '252017285': 2, '256201389': 0, '26110729': 30, '280120513': 4, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 1}, 
26680.0, {'247379907': -56.0, '252017285': -20.0, '256201389': 0, '26110729': 597.0, '280120513': 114.0, '32319828': 0, '62426694': 68.0, 'cluster_1098574052_1098574061_247379905': 6.0}, {'247379907': 5, '252017285': 2, '256201389': 0, '26110729': 26, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 6, '252017285': 2, '256201389': 0, '26110729': 28, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, 
26690.0, {'247379907': -60.0, '252017285': -20.0, '256201389': 0, '26110729': -275.0, '280120513': 7.0, '32319828': 0, '62426694': -16.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 5, '252017285': 2, '256201389': 0, '26110729': 25, '280120513': 2, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 6, '252017285': 2, '256201389': 0, '26110729': 30, '280120513': 2, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 0}, 
26700.0, {'247379907': 215.0, '252017285': -20.0, '256201389': 0, '26110729': -308.0, '280120513': 6.0, '32319828': 0, '62426694': -49.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 31, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 0}, 
26710.0, {'247379907': 106.0, '252017285': -21.0, '256201389': 0, '26110729': 892.0, '280120513': 0, '32319828': 0, '62426694': -57.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 22, '280120513': 0, '32319828': 0, '62426694': 6, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 6, 'cluster_1098574052_1098574061_247379905': 0}, 
26720.0, {'247379907': -10.0, '252017285': -35.0, '256201389': 0, '26110729': -252.0, '280120513': 0, '32319828': 0, '62426694': -60.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 0, '62426694': 6, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 5, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 6, 'cluster_1098574052_1098574061_247379905': 0}, 
26730.0, {'247379907': -10.0, '252017285': -50.0, '256201389': 0, '26110729': 613.0, '280120513': 0, '32319828': 0, '62426694': 88.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 5, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, 
26740.0, {'247379907': 27.0, '252017285': -60.0, '256201389': 0, '26110729': 775.0, '280120513': 0, '32319828': -12.0, '62426694': -34.0, 'cluster_1098574052_1098574061_247379905': -6.0}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 1, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 6, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 2, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 1}, 
26750.0, {'247379907': -5.0, '252017285': 121.0, '256201389': 0, '26110729': 679.0, '280120513': -19.0, '32319828': 12.0, '62426694': 127.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 20, '280120513': 2, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 21, '280120513': 2, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
26760.0, {'247379907': 5.0, '252017285': -43.0, '256201389': 0, '26110729': -213.0, '280120513': -21.0, '32319828': -3.0, '62426694': 14.0, 'cluster_1098574052_1098574061_247379905': 16.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 20, '280120513': 3, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 5, '256201389': 0, '26110729': 22, '280120513': 3, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26770.0, {'247379907': 0, '252017285': 118.0, '256201389': 0, '26110729': -253.0, '280120513': 40.0, '32319828': -10.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -1.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 20, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
26780.0, {'247379907': 0, '252017285': -33.0, '256201389': 0, '26110729': -262.0, '280120513': -20.0, '32319828': -10.0, '62426694': -5.0, 'cluster_1098574052_1098574061_247379905': -17.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 21, '280120513': 3, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 27, '280120513': 3, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, 
26790.0, {'247379907': 0, '252017285': -44.0, '256201389': 0, '26110729': 516.0, '280120513': -30.0, '32319828': -10.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -24.0}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 22, '280120513': 3, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 0, '252017285': 5, '256201389': 0, '26110729': 26, '280120513': 3, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
26800.0, {'247379907': 0, '252017285': -50.0, '256201389': 0, '26110729': -80.0, '280120513': 50.0, '32319828': 33.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -41.0}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 28, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 0, '252017285': 5, '256201389': 0, '26110729': 35, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 5}, 
26810.0, {'247379907': -1.0, '252017285': 165.0, '256201389': 0, '26110729': 441.0, '280120513': 0, '32319828': 0, '62426694': 25.0, 'cluster_1098574052_1098574061_247379905': 52.0}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 27, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 36, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
26820.0, {'247379907': -17.0, '252017285': 63.0, '256201389': 0, '26110729': 275.0, '280120513': 0, '32319828': 0, '62426694': -8.0, 'cluster_1098574052_1098574061_247379905': -23.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 22, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 33, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
26830.0, {'247379907': -20.0, '252017285': 0, '256201389': 0, '26110729': -43.0, '280120513': -10.0, '32319828': 0, '62426694': 1.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 19, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 34, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
26840.0, {'247379907': -20.0, '252017285': -5.0, '256201389': 0, '26110729': 143.0, '280120513': -10.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 84.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 14, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 31, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
26850.0, {'247379907': 58.0, '252017285': -3.0, '256201389': 0, '26110729': 158.0, '280120513': 16.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -13.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 14, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 24, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
26860.0, {'247379907': 0, '252017285': 8.0, '256201389': 0, '26110729': -8.0, '280120513': -10.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 11.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 11, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 20, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
26870.0, {'247379907': -4.0, '252017285': -17.0, '256201389': 0, '26110729': 90.0, '280120513': -15.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -23.0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 7, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 21, '280120513': 2, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
26880.0, {'247379907': 0.0, '252017285': -36.0, '256201389': 0, '26110729': 37.0, '280120513': 14.0, '32319828': 0, '62426694': -18.0, 'cluster_1098574052_1098574061_247379905': -38.0}, {'247379907': 1, '252017285': 4, '256201389': 0, '26110729': 6, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 1, '252017285': 4, '256201389': 0, '26110729': 19, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, 
26890.0, {'247379907': -19.0, '252017285': 37.0, '256201389': 0, '26110729': 150.0, '280120513': -10.0, '32319828': 0, '62426694': -26.0, 'cluster_1098574052_1098574061_247379905': -19.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 6, '280120513': 1, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 15, '280120513': 1, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 5}, 
26900.0, {'247379907': 23.0, '252017285': 16.0, '256201389': 0, '26110729': 134.0, '280120513': 25.0, '32319828': 0, '62426694': -65.0, 'cluster_1098574052_1098574061_247379905': -60.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 6}, 
26910.0, {'247379907': -13.0, '252017285': -6.0, '256201389': 0, '26110729': 288.0, '280120513': -9.0, '32319828': 0, '62426694': 115.0, 'cluster_1098574052_1098574061_247379905': -76.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 7, '280120513': 2, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 4, '252017285': 1, '256201389': 0, '26110729': 15, '280120513': 2, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 8}, 
26920.0, {'247379907': -39.0, '252017285': 6.0, '256201389': 0, '26110729': -1.0, '280120513': 9.0, '32319828': 0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': 74.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 16, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 6}, 
26930.0, {'247379907': -85.0, '252017285': 0, '256201389': 0, '26110729': 84.0, '280120513': -10.0, '32319828': 0, '62426694': 71.0, 'cluster_1098574052_1098574061_247379905': 127.0}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 11, '252017285': 0, '256201389': 0, '26110729': 10, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
26940.0, {'247379907': -134.0, '252017285': -6.0, '256201389': 0, '26110729': 77.0, '280120513': -10.0, '32319828': 0, '62426694': -13.0, 'cluster_1098574052_1098574061_247379905': 17.0}, {'247379907': 7, '252017285': 1, '256201389': 0, '26110729': 5, '280120513': 1, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 15, '252017285': 1, '256201389': 0, '26110729': 7, '280120513': 1, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, 
26950.0, {'247379907': -178.0, '252017285': 0.0, '256201389': 0, '26110729': -72.0, '280120513': -10.0, '32319828': 0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': -3.0}, {'247379907': 8, '252017285': 1, '256201389': 0, '26110729': 5, '280120513': 1, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 20, '252017285': 1, '256201389': 0, '26110729': 8, '280120513': 1, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 1}, 
26960.0, {'247379907': 132.0, '252017285': -10.0, '256201389': 0, '26110729': 115.0, '280120513': 30.0, '32319828': 0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': 3.0}, {'247379907': 5, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 11, '252017285': 1, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, 
26970.0, {'247379907': -26.0, '252017285': 9.0, '256201389': 0, '26110729': 189.0, '280120513': 0, '32319828': 0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 6, '252017285': 1, '256201389': 0, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 10, '252017285': 1, '256201389': 0, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 0}, 
26980.0, {'247379907': 209.0, '252017285': 7.0, '256201389': 0, '26110729': -31.0, '280120513': 0, '32319828': 0, '62426694': -31.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 7, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 2}, 
26990.0, {'247379907': 113.0, '252017285': 0, '256201389': 0, '26110729': 44.0, '280120513': -9.0, '32319828': -1.0, '62426694': 134.0, 'cluster_1098574052_1098574061_247379905': 10.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 2, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 2, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
27000.0, {'247379907': -18.0, '252017285': -2.0, '256201389': 0, '26110729': 0, '280120513': -20.0, '32319828': 1.0, '62426694': -25.0, 'cluster_1098574052_1098574061_247379905': -9.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 0, '280120513': 2, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 5, '252017285': 1, '256201389': 0, '26110729': 0, '280120513': 2, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 1}, 
27010.0, {'247379907': -74.0, '252017285': -13.0, '256201389': 0, '26110729': -24.0, '280120513': 28.0, '32319828': -3.0, '62426694': -40.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 3, '252017285': 3, '256201389': 0, '26110729': 3, '280120513': 1, '32319828': 2, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 10, '252017285': 3, '256201389': 0, '26110729': 6, '280120513': 1, '32319828': 2, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 1}, 
