25210.0, {'247379907': 87367.0, '252017285': 41.0, '256201389': 0, '26110729': 1507.0, '280120513': 5.0, '32319828': 13.0, '62426694': 18.0, 'cluster_1098574052_1098574061_247379905': 73.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26650.0, {'247379907': 0, '252017285': 27.0, '256201389': 0, '26110729': 412.0, '280120513': 0, '32319828': -8.0, '62426694': 7.0, 'cluster_1098574052_1098574061_247379905': -70.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 28, '280120513': 0, '32319828': 2, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 44, '280120513': 0, '32319828': 2, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 7}, 
26660.0, {'247379907': 0, '252017285': 20.0, '256201389': 0, '26110729': -454.0, '280120513': 0, '32319828': -37.0, '62426694': 46.0, 'cluster_1098574052_1098574061_247379905': -80.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 5, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 46, '280120513': 0, '32319828': 5, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 8}, 
26670.0, {'247379907': -6.0, '252017285': 0, '256201389': 0, '26110729': -478.0, '280120513': 0, '32319828': -50.0, '62426694': 17.0, 'cluster_1098574052_1098574061_247379905': 590.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 5, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 48, '280120513': 0, '32319828': 5, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
26680.0, {'247379907': -18.0, '252017285': -9.0, '256201389': 0, '26110729': -488.0, '280120513': -12.0, '32319828': -50.0, '62426694': -17.0, 'cluster_1098574052_1098574061_247379905': -40.0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 32, '280120513': 2, '32319828': 5, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 50, '280120513': 2, '32319828': 5, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 4}, 
26690.0, {'247379907': 24.0, '252017285': 9.0, '256201389': 0, '26110729': -514.0, '280120513': -22.0, '32319828': 77.0, '62426694': -54.0, 'cluster_1098574052_1098574061_247379905': 528.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 32, '280120513': 3, '32319828': 2, '62426694': 6, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 52, '280120513': 3, '32319828': 2, '62426694': 6, 'cluster_1098574052_1098574061_247379905': 1}, 
26700.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 328.0, '280120513': -30.0, '32319828': -20.0, '62426694': -66.0, 'cluster_1098574052_1098574061_247379905': 164.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 30, '280120513': 3, '32319828': 2, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 52, '280120513': 3, '32319828': 2, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 2}, 
26710.0, {'247379907': -1.0, '252017285': 0, '256201389': 0, '26110729': 9.0, '280120513': 64.0, '32319828': -20.0, '62426694': -81.0, 'cluster_1098574052_1098574061_247379905': -6.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 33, '280120513': 0, '32319828': 2, '62426694': 9, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 51, '280120513': 0, '32319828': 2, '62426694': 9, 'cluster_1098574052_1098574061_247379905': 1}, 
26720.0, {'247379907': -10.0, '252017285': -3.0, '256201389': 0, '26110729': -364.0, '280120513': 0, '32319828': -20.0, '62426694': -90.0, 'cluster_1098574052_1098574061_247379905': 8.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 33, '280120513': 0, '32319828': 2, '62426694': 9, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 52, '280120513': 0, '32319828': 2, '62426694': 9, 'cluster_1098574052_1098574061_247379905': 1}, 
26730.0, {'247379907': 8.0, '252017285': 3.0, '256201389': 0, '26110729': 84.0, '280120513': 0, '32319828': -20.0, '62426694': -95.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 2, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 48, '280120513': 0, '32319828': 2, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 1}, 
26740.0, {'247379907': -11.0, '252017285': -14.0, '256201389': 0, '26110729': -480.0, '280120513': 0, '32319828': 148.0, '62426694': -100.0, 'cluster_1098574052_1098574061_247379905': -14.0}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 48, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 2}, 
26750.0, {'247379907': -20.0, '252017285': -34.0, '256201389': 0, '26110729': 171.0, '280120513': -3.0, '32319828': -2.0, '62426694': 127.0, 'cluster_1098574052_1098574061_247379905': -21.0}, {'247379907': 1, '252017285': 4, '256201389': 0, '26110729': 27, '280120513': 1, '32319828': 1, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 2, '252017285': 4, '256201389': 0, '26110729': 49, '280120513': 1, '32319828': 1, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 3}, 
26760.0, {'247379907': 34.0, '252017285': -40.0, '256201389': 0, '26110729': 802.0, '280120513': 3.0, '32319828': -15.0, '62426694': -70.0, 'cluster_1098574052_1098574061_247379905': -48.0}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 2, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 45, '280120513': 0, '32319828': 2, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 6}, 
26770.0, {'247379907': -1.0, '252017285': 62.0, '256201389': 0, '26110729': -452.0, '280120513': 0, '32319828': -20.0, '62426694': -76.0, 'cluster_1098574052_1098574061_247379905': -66.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 2, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 46, '280120513': 0, '32319828': 2, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 7}, 
26780.0, {'247379907': -15.0, '252017285': -13.0, '256201389': 0, '26110729': -482.0, '280120513': 0, '32319828': -20.0, '62426694': -85.0, 'cluster_1098574052_1098574061_247379905': -70.0}, {'247379907': 3, '252017285': 2, '256201389': 0, '26110729': 28, '280120513': 0, '32319828': 2, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 3, '252017285': 2, '256201389': 0, '26110729': 49, '280120513': 0, '32319828': 2, '62426694': 9, 'cluster_1098574052_1098574061_247379905': 7}, 
26790.0, {'247379907': 16.0, '252017285': -21.0, '256201389': 0, '26110729': -491.0, '280120513': -2.0, '32319828': -20.0, '62426694': 224.0, 'cluster_1098574052_1098574061_247379905': 92.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 29, '280120513': 1, '32319828': 2, '62426694': 6, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 50, '280120513': 1, '32319828': 2, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 5}, 
26800.0, {'247379907': 0, '252017285': -33.0, '256201389': 0, '26110729': -503.0, '280120513': 2.0, '32319828': 77.0, '62426694': 338.0, 'cluster_1098574052_1098574061_247379905': -50.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 29, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 52, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 5}, 
26810.0, {'247379907': 0, '252017285': 80.0, '256201389': 0, '26110729': -540.0, '280120513': -5.0, '32319828': 0, '62426694': 10.0, 'cluster_1098574052_1098574061_247379905': -64.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 30, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 56, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 7}, 
26820.0, {'247379907': -17.0, '252017285': 13.0, '256201389': 0, '26110729': 302.0, '280120513': -43.0, '32319828': 0, '62426694': -24.0, 'cluster_1098574052_1098574061_247379905': -70.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 29, '280120513': 5, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 55, '280120513': 5, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 7}, 
26830.0, {'247379907': -40.0, '252017285': 0, '256201389': 0, '26110729': -550.0, '280120513': -54.0, '32319828': 0, '62426694': -14.0, 'cluster_1098574052_1098574061_247379905': -70.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 29, '280120513': 5, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 55, '280120513': 6, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 7}, 
26840.0, {'247379907': 2.0, '252017285': 0, '256201389': 0, '26110729': -563.0, '280120513': -70.0, '32319828': 0, '62426694': 73.0, 'cluster_1098574052_1098574061_247379905': -92.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 29, '280120513': 5, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 57, '280120513': 7, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, 
26850.0, {'247379907': 55.0, '252017285': -8.0, '256201389': 0, '26110729': -580.0, '280120513': -72.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -120.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 30, '280120513': 6, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 58, '280120513': 8, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, 
26860.0, {'247379907': -1.0, '252017285': -1.0, '256201389': 0, '26110729': -360.0, '280120513': -80.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -120.0}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 29, '280120513': 6, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 58, '280120513': 8, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, 
26870.0, {'247379907': -25.0, '252017285': 9.0, '256201389': 0, '26110729': 739.0, '280120513': 182.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -126.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 26, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 13}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 58, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 13}, 
26880.0, {'247379907': -30.0, '252017285': 0, '256201389': 0, '26110729': -211.0, '280120513': -40.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -143.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 26, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 49, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15}, 
26890.0, {'247379907': 55.0, '252017285': 0, '256201389': 0, '26110729': 1132.0, '280120513': 156.0, '32319828': 0, '62426694': -4.0, 'cluster_1098574052_1098574061_247379905': -150.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 15}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 45, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 15}, 
26900.0, {'247379907': -23.0, '252017285': 0, '256201389': 0, '26110729': 989.0, '280120513': 18.0, '32319828': -4.0, '62426694': -9.0, 'cluster_1098574052_1098574061_247379905': -150.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 1, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 15}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 43, '280120513': 1, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 15}, 
26910.0, {'247379907': -53.0, '252017285': 0, '256201389': 0, '26110729': -93.0, '280120513': -10.0, '32319828': -10.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -150.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 1, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 15}, {'247379907': 7, '252017285': 0, '256201389': 0, '26110729': 41, '280120513': 1, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 15}, 
26920.0, {'247379907': 77.0, '252017285': -8.0, '256201389': 0, '26110729': 133.0, '280120513': -10.0, '32319828': 14.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 348.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 23, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 40, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, 
26930.0, {'247379907': -32.0, '252017285': 8.0, '256201389': 0, '26110729': -403.0, '280120513': 28.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -120.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 42, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, 
26940.0, {'247379907': -75.0, '252017285': 0, '256201389': 0, '26110729': -114.0, '280120513': 0, '32319828': 0, '62426694': -14.0, 'cluster_1098574052_1098574061_247379905': -120.0}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 9, '252017285': 0, '256201389': 0, '26110729': 36, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 12}, 
26950.0, {'247379907': -107.0, '252017285': -21.0, '256201389': 0, '26110729': -380.0, '280120513': 0, '32319828': 0, '62426694': 57.0, 'cluster_1098574052_1098574061_247379905': -138.0}, {'247379907': 6, '252017285': 4, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15}, {'247379907': 11, '252017285': 5, '256201389': 0, '26110729': 39, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15}, 
26960.0, {'247379907': -114.0, '252017285': 20.0, '256201389': 0, '26110729': -340.0, '280120513': 0, '32319828': 0, '62426694': -2.0, 'cluster_1098574052_1098574061_247379905': 384.0}, {'247379907': 6, '252017285': 1, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 12, '252017285': 1, '256201389': 0, '26110729': 36, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, 
26970.0, {'247379907': -122.0, '252017285': -18.0, '256201389': 0, '26110729': -360.0, '280120513': 0, '32319828': 0, '62426694': -25.0, 'cluster_1098574052_1098574061_247379905': 585.0}, {'247379907': 7, '252017285': 5, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 14, '252017285': 5, '256201389': 0, '26110729': 36, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 7}, 
26980.0, {'247379907': -157.0, '252017285': -59.0, '256201389': 0, '26110729': 1503.0, '280120513': -1.0, '32319828': 0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': -70.0}, {'247379907': 8, '252017285': 6, '256201389': 0, '26110729': 23, '280120513': 1, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 18, '252017285': 6, '256201389': 0, '26110729': 30, '280120513': 1, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 7}, 
26990.0, {'247379907': -189.0, '252017285': 16.0, '256201389': 0, '26110729': 601.0, '280120513': -10.0, '32319828': 0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': -86.0}, {'247379907': 9, '252017285': 3, '256201389': 0, '26110729': 23, '280120513': 1, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 11}, {'247379907': 21, '252017285': 3, '256201389': 0, '26110729': 27, '280120513': 1, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 11}, 
27000.0, {'247379907': -233.0, '252017285': -36.0, '256201389': 0, '26110729': -270.0, '280120513': 11.0, '32319828': 0, '62426694': 87.0, 'cluster_1098574052_1098574061_247379905': 289.0}, {'247379907': 11, '252017285': 4, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 25, '252017285': 5, '256201389': 0, '26110729': 27, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 13}, 
27010.0, {'247379907': -274.0, '252017285': 79.0, '256201389': 0, '26110729': 247.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 219.0}, {'247379907': 12, '252017285': 2, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 28, '252017285': 3, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 9}, 
