57610.0, {'1863241632': 0, '2330725114': 71.0, '243351999': 145.0, '243641585': 520.0, '243749571': 6298.0, '30503246': 221.0, '30624898': 445.0, '32564122': 35.0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 123.0, 'cluster_1757124350_1757124352': 60.0, 'cluster_1863241547_1863241548_1976170214': 173.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 410.0, 'gneJ207': 0, 'gneJ208': 33.0, 'gneJ210': 92.0, 'gneJ255': 8.0, 'gneJ257': 25.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
60320.0, {'1863241632': -20.0, '2330725114': 0, '243351999': 0, '243641585': -550.0, '243749571': -189.0, '30503246': 13.0, '30624898': 141.0, '32564122': -10.0, '89127267': -78.0, '89173763': -174.0, '89173808': 118.0, 'cluster_1427494838_273472399': -77.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -30.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 41.0, 'gneJ207': 14.0, 'gneJ208': 14.0, 'gneJ210': 274.0, 'gneJ255': 22.0, 'gneJ257': -200.0}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 23, '243749571': 13, '30503246': 1, '30624898': 8, '32564122': 1, '89127267': 4, '89173763': 9, '89173808': 2, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 3, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 12}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 55, '243749571': 20, '30503246': 2, '30624898': 18, '32564122': 1, '89127267': 8, '89173763': 20, '89173808': 2, 'cluster_1427494838_273472399': 9, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 3, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 20}, 
60330.0, {'1863241632': -20.0, '2330725114': -10.0, '243351999': 0, '243641585': -550.0, '243749571': 340.0, '30503246': 4.0, '30624898': 12.0, '32564122': 8.0, '89127267': 147.0, '89173763': -191.0, '89173808': 49.0, 'cluster_1427494838_273472399': 270.0, 'cluster_1757124350_1757124352': -2.0, 'cluster_1863241547_1863241548_1976170214': -30.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -5.0, 'gneJ143': -8.0, 'gneJ207': -8.0, 'gneJ208': -39.0, 'gneJ210': -31.0, 'gneJ255': -19.0, 'gneJ257': -200.0}, {'1863241632': 1, '2330725114': 1, '243351999': 0, '243641585': 23, '243749571': 13, '30503246': 2, '30624898': 9, '32564122': 2, '89127267': 2, '89173763': 10, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 1, 'gneJ207': 1, 'gneJ208': 3, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 12}, {'1863241632': 2, '2330725114': 1, '243351999': 0, '243641585': 55, '243749571': 22, '30503246': 4, '30624898': 20, '32564122': 3, '89127267': 7, '89173763': 22, '89173808': 0, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 1, 'gneJ207': 2, 'gneJ208': 5, 'gneJ210': 5, 'gneJ255': 3, 'gneJ257': 20}, 
60340.0, {'1863241632': -20.0, '2330725114': -12.0, '243351999': 0, '243641585': -550.0, '243749571': -228.0, '30503246': -47.0, '30624898': 59.0, '32564122': 3.0, '89127267': 173.0, '89173763': -237.0, '89173808': 0, 'cluster_1427494838_273472399': 24.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -30.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -30.0, 'gneJ143': -11.0, 'gneJ207': -3.0, 'gneJ208': -50.0, 'gneJ210': -10.0, 'gneJ255': 21.0, 'gneJ257': -200.0}, {'1863241632': 1, '2330725114': 1, '243351999': 0, '243641585': 23, '243749571': 15, '30503246': 2, '30624898': 11, '32564122': 1, '89127267': 1, '89173763': 11, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 1, 'gneJ208': 3, 'gneJ210': 3, 'gneJ255': 0, 'gneJ257': 12}, {'1863241632': 2, '2330725114': 2, '243351999': 0, '243641585': 55, '243749571': 24, '30503246': 6, '30624898': 18, '32564122': 1, '89127267': 1, '89173763': 24, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 5, 'gneJ210': 5, 'gneJ255': 0, 'gneJ257': 20}, 
60350.0, {'1863241632': -20.0, '2330725114': 22.0, '243351999': 0, '243641585': -550.0, '243749571': -134.0, '30503246': -60.0, '30624898': 51.0, '32564122': -4.0, '89127267': -28.0, '89173763': -265.0, '89173808': -8.0, 'cluster_1427494838_273472399': -20.0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': 228.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 35.0, 'gneJ143': -54.0, 'gneJ207': 10.0, 'gneJ208': 68.0, 'gneJ210': 30.0, 'gneJ255': 0, 'gneJ257': -200.0}, {'1863241632': 1, '2330725114': 0, '243351999': 0, '243641585': 23, '243749571': 16, '30503246': 2, '30624898': 11, '32564122': 1, '89127267': 2, '89173763': 11, '89173808': 1, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 2, 'gneJ210': 2, 'gneJ255': 0, 'gneJ257': 12}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 55, '243749571': 21, '30503246': 6, '30624898': 12, '32564122': 2, '89127267': 5, '89173763': 27, '89173808': 1, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 8, 'gneJ207': 1, 'gneJ208': 2, 'gneJ210': 3, 'gneJ255': 0, 'gneJ257': 20}, 
60360.0, {'1863241632': -20.0, '2330725114': 0, '243351999': -7.0, '243641585': -550.0, '243749571': 278.0, '30503246': -13.0, '30624898': -120.0, '32564122': 11.0, '89127267': -50.0, '89173763': -285.0, '89173808': -17.0, 'cluster_1427494838_273472399': 50.0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': -17.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -8.0, 'gneJ143': 20.0, 'gneJ207': -6.0, 'gneJ208': -34.0, 'gneJ210': -30.0, 'gneJ255': -6.0, 'gneJ257': -200.0}, {'1863241632': 1, '2330725114': 0, '243351999': 2, '243641585': 23, '243749571': 14, '30503246': 2, '30624898': 11, '32564122': 0, '89127267': 2, '89173763': 12, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 2, 'gneJ207': 1, 'gneJ208': 3, 'gneJ210': 2, 'gneJ255': 2, 'gneJ257': 12}, {'1863241632': 2, '2330725114': 0, '243351999': 2, '243641585': 55, '243749571': 17, '30503246': 4, '30624898': 12, '32564122': 0, '89127267': 5, '89173763': 30, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 1, 'gneJ208': 5, 'gneJ210': 3, 'gneJ255': 3, 'gneJ257': 20}, 
60370.0, {'1863241632': 51.0, '2330725114': 0, '243351999': -21.0, '243641585': -550.0, '243749571': 180.0, '30503246': 132.0, '30624898': 207.0, '32564122': 0, '89127267': 41.0, '89173763': -265.0, '89173808': -20.0, 'cluster_1427494838_273472399': -31.0, 'cluster_1757124350_1757124352': -14.0, 'cluster_1863241547_1863241548_1976170214': -30.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -36.0, 'gneJ143': 26.0, 'gneJ207': 7.0, 'gneJ208': -10.0, 'gneJ210': -38.0, 'gneJ255': -9.0, 'gneJ257': -200.0}, {'1863241632': 1, '2330725114': 0, '243351999': 3, '243641585': 23, '243749571': 10, '30503246': 1, '30624898': 8, '32564122': 0, '89127267': 2, '89173763': 13, '89173808': 2, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 2, 'gneJ207': 0, 'gneJ208': 4, 'gneJ210': 2, 'gneJ255': 4, 'gneJ257': 12}, {'1863241632': 1, '2330725114': 0, '243351999': 3, '243641585': 55, '243749571': 13, '30503246': 2, '30624898': 10, '32564122': 0, '89127267': 2, '89173763': 30, '89173808': 2, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 4, 'gneJ143': 2, 'gneJ207': 0, 'gneJ208': 4, 'gneJ210': 4, 'gneJ255': 4, 'gneJ257': 20}, 
60380.0, {'1863241632': -17.0, '2330725114': 0, '243351999': -39.0, '243641585': -550.0, '243749571': -2.0, '30503246': -20.0, '30624898': 109.0, '32564122': -3.0, '89127267': 49.0, '89173763': -305.0, '89173808': 45.0, 'cluster_1427494838_273472399': 31.0, 'cluster_1757124350_1757124352': -38.0, 'cluster_1863241547_1863241548_1976170214': -30.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 44.0, 'gneJ143': -30.0, 'gneJ207': -22.0, 'gneJ208': -40.0, 'gneJ210': -55.0, 'gneJ255': -56.0, 'gneJ257': -200.0}, {'1863241632': 1, '2330725114': 0, '243351999': 4, '243641585': 23, '243749571': 10, '30503246': 1, '30624898': 5, '32564122': 1, '89127267': 2, '89173763': 13, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 4, 'gneJ208': 4, 'gneJ210': 2, 'gneJ255': 4, 'gneJ257': 12}, {'1863241632': 2, '2330725114': 0, '243351999': 4, '243641585': 55, '243749571': 11, '30503246': 2, '30624898': 10, '32564122': 1, '89127267': 4, '89173763': 32, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 4, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 8, 'gneJ208': 4, 'gneJ210': 7, 'gneJ255': 6, 'gneJ257': 20}, 
60390.0, {'1863241632': -45.0, '2330725114': -1.0, '243351999': 48.0, '243641585': -550.0, '243749571': 176.0, '30503246': -20.0, '30624898': -44.0, '32564122': -10.0, '89127267': -40.0, '89173763': -336.0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 11.0, 'cluster_1863241547_1863241548_1976170214': 75.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -40.0, 'gneJ207': 3.0, 'gneJ208': -49.0, 'gneJ210': -108.0, 'gneJ255': -41.0, 'gneJ257': -200.0}, {'1863241632': 4, '2330725114': 1, '243351999': 1, '243641585': 23, '243749571': 8, '30503246': 1, '30624898': 4, '32564122': 1, '89127267': 2, '89173763': 14, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 2, 'gneJ208': 4, 'gneJ210': 3, 'gneJ255': 4, 'gneJ257': 12}, {'1863241632': 5, '2330725114': 1, '243351999': 1, '243641585': 55, '243749571': 9, '30503246': 2, '30624898': 10, '32564122': 1, '89127267': 4, '89173763': 34, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 4, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 3, 'gneJ208': 5, 'gneJ210': 14, 'gneJ255': 5, 'gneJ257': 20}, 
60400.0, {'1863241632': -50.0, '2330725114': 0.0, '243351999': 19.0, '243641585': -550.0, '243749571': 251.0, '30503246': 44.0, '30624898': 102.0, '32564122': -10.0, '89127267': -51.0, '89173763': -198.0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 63.0, 'cluster_1863241547_1863241548_1976170214': -10.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -35.0, 'gneJ143': 11.0, 'gneJ207': -9.0, 'gneJ208': 131.0, 'gneJ210': -149.0, 'gneJ255': -23.0, 'gneJ257': -200.0}, {'1863241632': 4, '2330725114': 1, '243351999': 0, '243641585': 23, '243749571': 4, '30503246': 0, '30624898': 4, '32564122': 1, '89127267': 2, '89173763': 15, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 1, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 4, 'gneJ257': 12}, {'1863241632': 5, '2330725114': 1, '243351999': 0, '243641585': 55, '243749571': 6, '30503246': 0, '30624898': 11, '32564122': 1, '89127267': 6, '89173763': 34, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 5, 'gneJ143': 3, 'gneJ207': 2, 'gneJ208': 3, 'gneJ210': 16, 'gneJ255': 4, 'gneJ257': 20}, 
60410.0, {'1863241632': 126.0, '2330725114': 1.0, '243351999': 0, '243641585': -550.0, '243749571': 173.0, '30503246': 0, '30624898': -45.0, '32564122': -10.0, '89127267': -29.0, '89173763': -346.0, '89173808': 0, 'cluster_1427494838_273472399': -11.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -8.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -34.0, 'gneJ143': 16.0, 'gneJ207': 2.0, 'gneJ208': 11.0, 'gneJ210': -160.0, 'gneJ255': 89.0, 'gneJ257': -200.0}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 23, '243749571': 1, '30503246': 0, '30624898': 6, '32564122': 1, '89127267': 2, '89173763': 15, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 2, 'gneJ207': 1, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 12}, {'1863241632': 4, '2330725114': 0, '243351999': 0, '243641585': 55, '243749571': 3, '30503246': 0, '30624898': 12, '32564122': 1, '89127267': 4, '89173763': 35, '89173808': 0, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 5, 'gneJ143': 2, 'gneJ207': 1, 'gneJ208': 2, 'gneJ210': 16, 'gneJ255': 3, 'gneJ257': 20}, 
60420.0, {'1863241632': -5.0, '2330725114': -2.0, '243351999': 0, '243641585': -550.0, '243749571': -36.0, '30503246': -24.0, '30624898': 71.0, '32564122': 24.0, '89127267': -40.0, '89173763': -357.0, '89173808': 0, 'cluster_1427494838_273472399': -56.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -40.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -29.0, 'gneJ143': -43.0, 'gneJ207': -10.0, 'gneJ208': -20.0, 'gneJ210': 288.0, 'gneJ255': -13.0, 'gneJ257': -200.0}, {'1863241632': 2, '2330725114': 1, '243351999': 0, '243641585': 23, '243749571': 3, '30503246': 1, '30624898': 5, '32564122': 2, '89127267': 2, '89173763': 15, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 3, 'gneJ257': 12}, {'1863241632': 4, '2330725114': 1, '243351999': 0, '243641585': 55, '243749571': 5, '30503246': 3, '30624898': 11, '32564122': 3, '89127267': 4, '89173763': 36, '89173808': 0, 'cluster_1427494838_273472399': 7, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 4, 'gneJ143': 5, 'gneJ207': 1, 'gneJ208': 2, 'gneJ210': 8, 'gneJ255': 3, 'gneJ257': 20}, 
60430.0, {'1863241632': 20.0, '2330725114': 2.0, '243351999': -7.0, '243641585': -550.0, '243749571': -85.0, '30503246': -30.0, '30624898': 119.0, '32564122': 3.0, '89127267': 176.0, '89173763': 1067.0, '89173808': 0, 'cluster_1427494838_273472399': -70.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -40.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -44.0, 'gneJ143': -79.0, 'gneJ207': -15.0, 'gneJ208': -50.0, 'gneJ210': 184.0, 'gneJ255': -42.0, 'gneJ257': -200.0}, {'1863241632': 2, '2330725114': 0, '243351999': 2, '243641585': 23, '243749571': 5, '30503246': 1, '30624898': 9, '32564122': 1, '89127267': 0, '89173763': 12, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 5, 'gneJ207': 2, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 3, 'gneJ257': 12}, {'1863241632': 3, '2330725114': 0, '243351999': 2, '243641585': 55, '243749571': 10, '30503246': 3, '30624898': 9, '32564122': 1, '89127267': 0, '89173763': 27, '89173808': 0, 'cluster_1427494838_273472399': 7, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 5, 'gneJ143': 10, 'gneJ207': 3, 'gneJ208': 4, 'gneJ210': 4, 'gneJ255': 5, 'gneJ257': 20}, 
60440.0, {'1863241632': -17.0, '2330725114': 0, '243351999': 7.0, '243641585': -550.0, '243749571': -131.0, '30503246': -30.0, '30624898': -19.0, '32564122': -10.0, '89127267': -25.0, '89173763': -177.0, '89173808': 0, 'cluster_1427494838_273472399': -79.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -47.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -56.0, 'gneJ143': -13.0, 'gneJ207': 51.0, 'gneJ208': 75.0, 'gneJ210': -15.0, 'gneJ255': -50.0, 'gneJ257': -200.0}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 23, '243749571': 7, '30503246': 1, '30624898': 8, '32564122': 1, '89127267': 2, '89173763': 12, '89173808': 0, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 5, 'gneJ207': 0, 'gneJ208': 3, 'gneJ210': 3, 'gneJ255': 3, 'gneJ257': 12}, {'1863241632': 3, '2330725114': 0, '243351999': 0, '243641585': 55, '243749571': 15, '30503246': 3, '30624898': 8, '32564122': 1, '89127267': 4, '89173763': 25, '89173808': 0, 'cluster_1427494838_273472399': 8, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 7, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 6, 'gneJ143': 5, 'gneJ207': 0, 'gneJ208': 3, 'gneJ210': 5, 'gneJ255': 5, 'gneJ257': 20}, 
