57610.0, {'1863241632': 17.0, '2330725114': 271.0, '243351999': 0, '243641585': 307.0, '243749571': 317.0, '30503246': 2.0, '30624898': 518.0, '32564122': 0, '89127267': 14.0, '89173763': 205.0, '89173808': 0, 'cluster_1427494838_273472399': 108.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 34.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 38.0, 'gneJ143': 0, 'gneJ207': 38.0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 252.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
60450.0, {'1863241632': -60.0, '2330725114': -31.0, '243351999': 0, '243641585': -30.0, '243749571': -77.0, '30503246': 13.0, '30624898': -6.0, '32564122': -46.0, '89127267': 0, '89173763': -53.0, '89173808': 0, 'cluster_1427494838_273472399': -10.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -145.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -10.0, 'gneJ143': -141.0, 'gneJ207': -35.0, 'gneJ208': -10.0, 'gneJ210': 42.0, 'gneJ255': 101.0, 'gneJ257': 616.0}, {'1863241632': 6, '2330725114': 3, '243351999': 0, '243641585': 2, '243749571': 6, '30503246': 0, '30624898': 1, '32564122': 2, '89127267': 0, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 7, 'gneJ207': 5, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 8}, {'1863241632': 6, '2330725114': 4, '243351999': 0, '243641585': 3, '243749571': 10, '30503246': 0, '30624898': 1, '32564122': 6, '89127267': 0, '89173763': 6, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 16, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 15, 'gneJ207': 5, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 24}, 
60460.0, {'1863241632': -60.0, '2330725114': 24.0, '243351999': 0, '243641585': -30.0, '243749571': 238.0, '30503246': -5.0, '30624898': 6.0, '32564122': 104.0, '89127267': 0, '89173763': 6.0, '89173808': 0, 'cluster_1427494838_273472399': -10.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -129.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -10.0, 'gneJ143': -192.0, 'gneJ207': -76.0, 'gneJ208': -19.0, 'gneJ210': -5.0, 'gneJ255': -10.0, 'gneJ257': 31.0}, {'1863241632': 6, '2330725114': 5, '243351999': 0, '243641585': 2, '243749571': 3, '30503246': 2, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 9, 'gneJ207': 6, 'gneJ208': 3, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 8}, {'1863241632': 6, '2330725114': 5, '243351999': 0, '243641585': 3, '243749571': 4, '30503246': 2, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 5, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 16, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 21, 'gneJ207': 10, 'gneJ208': 3, 'gneJ210': 2, 'gneJ255': 2, 'gneJ257': 19}, 
60470.0, {'1863241632': 154.0, '2330725114': -59.0, '243351999': 0, '243641585': 98.0, '243749571': -3.0, '30503246': -20.0, '30624898': 0, '32564122': -9.0, '89127267': 0, '89173763': 29.0, '89173808': 0, 'cluster_1427494838_273472399': -14.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -144.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 25.0, 'gneJ143': 200.0, 'gneJ207': -13.0, 'gneJ208': -37.0, 'gneJ210': -24.0, 'gneJ255': -22.0, 'gneJ257': -173.0}, {'1863241632': 3, '2330725114': 6, '243351999': 0, '243641585': 1, '243749571': 4, '30503246': 2, '30624898': 0, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 7, 'gneJ207': 10, 'gneJ208': 4, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 9}, {'1863241632': 3, '2330725114': 6, '243351999': 0, '243641585': 1, '243749571': 6, '30503246': 2, '30624898': 0, '32564122': 2, '89127267': 0, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 15, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 10, 'gneJ207': 12, 'gneJ208': 4, 'gneJ210': 3, 'gneJ255': 3, 'gneJ257': 22}, 
60480.0, {'1863241632': -30.0, '2330725114': 26.0, '243351999': 0, '243641585': 6.0, '243749571': -68.0, '30503246': -21.0, '30624898': 0, '32564122': -51.0, '89127267': -1.0, '89173763': -31.0, '89173808': 0, 'cluster_1427494838_273472399': -20.0, 'cluster_1757124350_1757124352': -4.0, 'cluster_1863241547_1863241548_1976170214': 117.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 28.0, 'gneJ207': 44.0, 'gneJ208': 73.0, 'gneJ210': 33.0, 'gneJ255': 37.0, 'gneJ257': -252.0}, {'1863241632': 3, '2330725114': 3, '243351999': 0, '243641585': 0, '243749571': 6, '30503246': 2, '30624898': 0, '32564122': 5, '89127267': 1, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 7, 'gneJ207': 5, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 11}, {'1863241632': 3, '2330725114': 3, '243351999': 0, '243641585': 0, '243749571': 9, '30503246': 3, '30624898': 0, '32564122': 8, '89127267': 1, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 10, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 7, 'gneJ207': 9, 'gneJ208': 3, 'gneJ210': 2, 'gneJ255': 0, 'gneJ257': 27}, 
60490.0, {'1863241632': -31.0, '2330725114': 62.0, '243351999': -11.0, '243641585': -10.0, '243749571': -93.0, '30503246': -38.0, '30624898': 0, '32564122': -80.0, '89127267': 1.0, '89173763': 125.0, '89173808': 0, 'cluster_1427494838_273472399': -20.0, 'cluster_1757124350_1757124352': -68.0, 'cluster_1863241547_1863241548_1976170214': 269.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -4.0, 'gneJ143': -19.0, 'gneJ207': 65.0, 'gneJ208': -3.0, 'gneJ210': -20.0, 'gneJ255': 0, 'gneJ257': -286.0}, {'1863241632': 3, '2330725114': 0, '243351999': 2, '243641585': 1, '243749571': 7, '30503246': 2, '30624898': 0, '32564122': 5, '89127267': 0, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 4, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 6, 'gneJ207': 4, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 12}, {'1863241632': 4, '2330725114': 0, '243351999': 2, '243641585': 1, '243749571': 10, '30503246': 4, '30624898': 0, '32564122': 8, '89127267': 0, '89173763': 8, '89173808': 0, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 8, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 8, 'gneJ207': 4, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 0, 'gneJ257': 29}, 
60500.0, {'1863241632': -29.0, '2330725114': 0, '243351999': 11.0, '243641585': 10.0, '243749571': -17.0, '30503246': -40.0, '30624898': 0, '32564122': -86.0, '89127267': 0, '89173763': -101.0, '89173808': 0, 'cluster_1427494838_273472399': -30.0, 'cluster_1757124350_1757124352': -80.0, 'cluster_1863241547_1863241548_1976170214': 133.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -12.0, 'gneJ143': 205.0, 'gneJ207': -55.0, 'gneJ208': -15.0, 'gneJ210': -20.0, 'gneJ255': 0, 'gneJ257': -310.0}, {'1863241632': 3, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 7, '30503246': 2, '30624898': 0, '32564122': 7, '89127267': 0, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 4, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 2, 'gneJ207': 8, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 13}, {'1863241632': 3, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 8, '30503246': 4, '30624898': 0, '32564122': 11, '89127267': 0, '89173763': 11, '89173808': 0, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 8, 'cluster_1863241547_1863241548_1976170214': 5, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 8, 'gneJ208': 2, 'gneJ210': 2, 'gneJ255': 0, 'gneJ257': 31}, 
60510.0, {'1863241632': -30.0, '2330725114': -16.0, '243351999': 0, '243641585': -11.0, '243749571': -97.0, '30503246': 124.0, '30624898': 0, '32564122': 140.0, '89127267': -3.0, '89173763': 82.0, '89173808': -5.0, 'cluster_1427494838_273472399': -47.0, 'cluster_1757124350_1757124352': 99.0, 'cluster_1863241547_1863241548_1976170214': -46.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -30.0, 'gneJ143': -11.0, 'gneJ207': -105.0, 'gneJ208': 40.0, 'gneJ210': 45.0, 'gneJ255': -3.0, 'gneJ257': 395.0}, {'1863241632': 3, '2330725114': 4, '243351999': 0, '243641585': 1, '243749571': 7, '30503246': 0, '30624898': 0, '32564122': 4, '89127267': 1, '89173763': 3, '89173808': 1, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 12, 'gneJ208': 1, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 11}, {'1863241632': 3, '2330725114': 4, '243351999': 0, '243641585': 2, '243749571': 10, '30503246': 0, '30624898': 0, '32564122': 4, '89127267': 1, '89173763': 5, '89173808': 1, 'cluster_1427494838_273472399': 6, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 7, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 10, 'gneJ207': 13, 'gneJ208': 2, 'gneJ210': 0, 'gneJ255': 1, 'gneJ257': 27}, 
60520.0, {'1863241632': 257.0, '2330725114': -51.0, '243351999': 0, '243641585': -38.0, '243749571': 248.0, '30503246': -19.0, '30624898': 0, '32564122': 68.0, '89127267': 3.0, '89173763': 6.0, '89173808': 5.0, 'cluster_1427494838_273472399': -72.0, 'cluster_1757124350_1757124352': 51.0, 'cluster_1863241547_1863241548_1976170214': 32.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -30.0, 'gneJ143': 79.0, 'gneJ207': -135.0, 'gneJ208': -46.0, 'gneJ210': -15.0, 'gneJ255': -10.0, 'gneJ257': -270.0}, {'1863241632': 0, '2330725114': 5, '243351999': 0, '243641585': 3, '243749571': 4, '30503246': 2, '30624898': 0, '32564122': 1, '89127267': 0, '89173763': 4, '89173808': 0, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 0, 'gneJ207': 13, 'gneJ208': 3, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 11}, {'1863241632': 0, '2330725114': 6, '243351999': 0, '243641585': 5, '243749571': 5, '30503246': 3, '30624898': 0, '32564122': 1, '89127267': 0, '89173763': 7, '89173808': 0, 'cluster_1427494838_273472399': 9, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 0, 'gneJ207': 14, 'gneJ208': 5, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 27}, 
60530.0, {'1863241632': -10.0, '2330725114': -23.0, '243351999': -1.0, '243641585': -76.0, '243749571': -50.0, '30503246': -32.0, '30624898': 0, '32564122': 18.0, '89127267': -4.0, '89173763': -96.0, '89173808': 0, 'cluster_1427494838_273472399': -1.0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': -21.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -30.0, 'gneJ143': -8.0, 'gneJ207': -160.0, 'gneJ208': -2.0, 'gneJ210': -34.0, 'gneJ255': -15.0, 'gneJ257': 330.0}, {'1863241632': 2, '2330725114': 5, '243351999': 1, '243641585': 5, '243749571': 4, '30503246': 2, '30624898': 0, '32564122': 0, '89127267': 1, '89173763': 7, '89173808': 0, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 1, 'gneJ207': 16, 'gneJ208': 3, 'gneJ210': 2, 'gneJ255': 1, 'gneJ257': 8}, {'1863241632': 2, '2330725114': 5, '243351999': 1, '243641585': 9, '243749571': 5, '30503246': 4, '30624898': 0, '32564122': 0, '89127267': 1, '89173763': 14, '89173808': 0, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 1, 'gneJ207': 18, 'gneJ208': 3, 'gneJ210': 4, 'gneJ255': 2, 'gneJ257': 22}, 
60540.0, {'1863241632': 10.0, '2330725114': -58.0, '243351999': -21.0, '243641585': 78.0, '243749571': 158.0, '30503246': -40.0, '30624898': -4.0, '32564122': 0, '89127267': -18.0, '89173763': -171.0, '89173808': -3.0, 'cluster_1427494838_273472399': -40.0, 'cluster_1757124350_1757124352': 0.0, 'cluster_1863241547_1863241548_1976170214': -71.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -30.0, 'gneJ143': -10.0, 'gneJ207': -4.0, 'gneJ208': 43.0, 'gneJ210': -48.0, 'gneJ255': 4.0, 'gneJ257': -220.0}, {'1863241632': 0, '2330725114': 8, '243351999': 2, '243641585': 2, '243749571': 1, '30503246': 2, '30624898': 1, '32564122': 0, '89127267': 1, '89173763': 9, '89173808': 1, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 1, 'gneJ207': 15, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 8}, {'1863241632': 0, '2330725114': 8, '243351999': 3, '243641585': 3, '243749571': 2, '30503246': 4, '30624898': 1, '32564122': 0, '89127267': 2, '89173763': 19, '89173808': 1, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 9, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 1, 'gneJ207': 19, 'gneJ208': 1, 'gneJ210': 5, 'gneJ255': 4, 'gneJ257': 22}, 
60550.0, {'1863241632': 0, '2330725114': -91.0, '243351999': -17.0, '243641585': 47.0, '243749571': 23.0, '30503246': -40.0, '30624898': -10.0, '32564122': 0, '89127267': -20.0, '89173763': 37.0, '89173808': -12.0, 'cluster_1427494838_273472399': -40.0, 'cluster_1757124350_1757124352': -20.0, 'cluster_1863241547_1863241548_1976170214': 11.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 136.0, 'gneJ143': 13.0, 'gneJ207': -197.0, 'gneJ208': -16.0, 'gneJ210': -50.0, 'gneJ255': 23.0, 'gneJ257': -231.0}, {'1863241632': 0, '2330725114': 9, '243351999': 2, '243641585': 0, '243749571': 4, '30503246': 2, '30624898': 1, '32564122': 0, '89127267': 1, '89173763': 10, '89173808': 1, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 15, 'gneJ208': 2, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 11}, {'1863241632': 0, '2330725114': 10, '243351999': 2, '243641585': 0, '243749571': 4, '30503246': 4, '30624898': 1, '32564122': 0, '89127267': 2, '89173763': 14, '89173808': 2, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 22, 'gneJ208': 2, 'gneJ210': 5, 'gneJ255': 1, 'gneJ257': 27}, 
60560.0, {'1863241632': -5.0, '2330725114': -37.0, '243351999': 39.0, '243641585': 0, '243749571': 59.0, '30503246': -41.0, '30624898': 14.0, '32564122': -2.0, '89127267': -20.0, '89173763': -101.0, '89173808': -18.0, 'cluster_1427494838_273472399': 320.0, 'cluster_1757124350_1757124352': -20.0, 'cluster_1863241547_1863241548_1976170214': -41.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -10.0, 'gneJ143': 5.0, 'gneJ207': -14.0, 'gneJ208': -24.0, 'gneJ210': -64.0, 'gneJ255': 1.0, 'gneJ257': 98.0}, {'1863241632': 1, '2330725114': 9, '243351999': 0, '243641585': 0, '243749571': 1, '30503246': 2, '30624898': 0, '32564122': 1, '89127267': 1, '89173763': 8, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 0, 'gneJ207': 12, 'gneJ208': 3, 'gneJ210': 3, 'gneJ255': 0, 'gneJ257': 14}, {'1863241632': 2, '2330725114': 9, '243351999': 0, '243641585': 0, '243749571': 3, '30503246': 5, '30624898': 0, '32564122': 1, '89127267': 2, '89173763': 14, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 0, 'gneJ207': 21, 'gneJ208': 3, 'gneJ210': 8, 'gneJ255': 0, 'gneJ257': 31}, 
60570.0, {'1863241632': 5.0, '2330725114': 93.0, '243351999': 0, '243641585': 0, '243749571': -58.0, '30503246': -39.0, '30624898': 0, '32564122': -10.0, '89127267': -24.0, '89173763': -145.0, '89173808': 33.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': -20.0, 'cluster_1863241547_1863241548_1976170214': -50.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -20.0, 'gneJ143': 0, 'gneJ207': -210.0, 'gneJ208': -30.0, 'gneJ210': -92.0, 'gneJ255': 0, 'gneJ257': -124.0}, {'1863241632': 0, '2330725114': 6, '243351999': 0, '243641585': 0, '243749571': 4, '30503246': 2, '30624898': 0, '32564122': 1, '89127267': 2, '89173763': 9, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 0, 'gneJ207': 12, 'gneJ208': 3, 'gneJ210': 4, 'gneJ255': 0, 'gneJ257': 15}, {'1863241632': 0, '2330725114': 7, '243351999': 0, '243641585': 0, '243749571': 8, '30503246': 4, '30624898': 0, '32564122': 1, '89127267': 3, '89173763': 16, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 8, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 0, 'gneJ207': 21, 'gneJ208': 3, 'gneJ210': 11, 'gneJ255': 0, 'gneJ257': 31}, 
