57610.0, {'1863241632': 9.0, '2330725114': 41.0, '243351999': 0, '243641585': 19.0, '243749571': 518.0, '30503246': 19.0, '30624898': 1656.0, '32564122': 138.0, '89127267': 20.0, '89173763': 0, '89173808': 26.0, 'cluster_1427494838_273472399': 51.0, 'cluster_1757124350_1757124352': 327.0, 'cluster_1863241547_1863241548_1976170214': 21.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 168.0, 'gneJ143': 33.0, 'gneJ207': 30.0, 'gneJ208': 0, 'gneJ210': 33.0, 'gneJ255': 0, 'gneJ257': 285.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
61050.0, {'1863241632': -56.0, '2330725114': -23.0, '243351999': 0, '243641585': -500.0, '243749571': 40.0, '30503246': -5.0, '30624898': -100.0, '32564122': 0, '89127267': -2.0, '89173763': -20.0, '89173808': -17.0, 'cluster_1427494838_273472399': 84.0, 'cluster_1757124350_1757124352': 105.0, 'cluster_1863241547_1863241548_1976170214': -40.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -27.0, 'gneJ143': 93.0, 'gneJ207': 0, 'gneJ208': 44.0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': -230.0}, {'1863241632': 6, '2330725114': 3, '243351999': 0, '243641585': 20, '243749571': 17, '30503246': 2, '30624898': 10, '32564122': 0, '89127267': 1, '89173763': 2, '89173808': 2, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 4, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 13}, {'1863241632': 7, '2330725114': 3, '243351999': 0, '243641585': 50, '243749571': 22, '30503246': 2, '30624898': 14, '32564122': 0, '89127267': 2, '89173763': 2, '89173808': 3, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 4, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 4, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 23}, 
61060.0, {'1863241632': -75.0, '2330725114': 23.0, '243351999': 0, '243641585': -500.0, '243749571': -23.0, '30503246': -20.0, '30624898': -154.0, '32564122': -2.0, '89127267': -47.0, '89173763': 94.0, '89173808': -36.0, 'cluster_1427494838_273472399': -59.0, 'cluster_1757124350_1757124352': 87.0, 'cluster_1863241547_1863241548_1976170214': 777.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -13.0, 'gneJ143': -5.0, 'gneJ207': -3.0, 'gneJ208': -50.0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': -230.0}, {'1863241632': 7, '2330725114': 0, '243351999': 0, '243641585': 20, '243749571': 17, '30503246': 2, '30624898': 11, '32564122': 1, '89127267': 2, '89173763': 0, '89173808': 2, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 1, 'gneJ207': 1, 'gneJ208': 5, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 13}, {'1863241632': 8, '2330725114': 0, '243351999': 0, '243641585': 50, '243749571': 20, '30503246': 2, '30624898': 16, '32564122': 1, '89127267': 6, '89173763': 0, '89173808': 4, 'cluster_1427494838_273472399': 10, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 2, 'gneJ207': 1, 'gneJ208': 5, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 23}, 
61070.0, {'1863241632': -80.0, '2330725114': -6.0, '243351999': 0, '243641585': -500.0, '243749571': -166.0, '30503246': -20.0, '30624898': -160.0, '32564122': 2.0, '89127267': 49.0, '89173763': -2.0, '89173808': 27.0, 'cluster_1427494838_273472399': -43.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -31.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -23.0, 'gneJ143': -78.0, 'gneJ207': -10.0, 'gneJ208': 68.0, 'gneJ210': -4.0, 'gneJ255': -1.0, 'gneJ257': -230.0}, {'1863241632': 7, '2330725114': 1, '243351999': 0, '243641585': 20, '243749571': 17, '30503246': 2, '30624898': 11, '32564122': 0, '89127267': 0, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 13}, {'1863241632': 8, '2330725114': 1, '243351999': 0, '243641585': 50, '243749571': 18, '30503246': 2, '30624898': 16, '32564122': 0, '89127267': 0, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 10, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 5, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 10, 'gneJ207': 1, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 23}, 
61080.0, {'1863241632': 103.0, '2330725114': -10.0, '243351999': -6.0, '243641585': -500.0, '243749571': -181.0, '30503246': -20.0, '30624898': 116.0, '32564122': -12.0, '89127267': -16.0, '89173763': -7.0, '89173808': 26.0, 'cluster_1427494838_273472399': -119.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -16.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -30.0, 'gneJ143': 48.0, 'gneJ207': 13.0, 'gneJ208': 43.0, 'gneJ210': 4.0, 'gneJ255': 1.0, 'gneJ257': -230.0}, {'1863241632': 7, '2330725114': 1, '243351999': 1, '243641585': 20, '243749571': 18, '30503246': 2, '30624898': 10, '32564122': 2, '89127267': 2, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 1, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 13}, {'1863241632': 10, '2330725114': 1, '243351999': 1, '243641585': 50, '243749571': 19, '30503246': 2, '30624898': 14, '32564122': 2, '89127267': 4, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 14, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 2, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 23}, 
61090.0, {'1863241632': -50.0, '2330725114': 13.0, '243351999': -20.0, '243641585': -500.0, '243749571': -217.0, '30503246': 65.0, '30624898': -7.0, '32564122': 12.0, '89127267': 16.0, '89173763': -20.0, '89173808': -7.0, 'cluster_1427494838_273472399': -81.0, 'cluster_1757124350_1757124352': -1.0, 'cluster_1863241547_1863241548_1976170214': -30.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -30.0, 'gneJ143': -43.0, 'gneJ207': 0, 'gneJ208': -16.0, 'gneJ210': -16.0, 'gneJ255': 0, 'gneJ257': -230.0}, {'1863241632': 7, '2330725114': 1, '243351999': 2, '243641585': 20, '243749571': 19, '30503246': 0, '30624898': 9, '32564122': 0, '89127267': 0, '89173763': 2, '89173808': 2, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 0, 'gneJ208': 4, 'gneJ210': 4, 'gneJ255': 0, 'gneJ257': 13}, {'1863241632': 8, '2330725114': 1, '243351999': 2, '243641585': 50, '243749571': 24, '30503246': 0, '30624898': 11, '32564122': 0, '89127267': 0, '89173763': 2, '89173808': 2, 'cluster_1427494838_273472399': 10, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 8, 'gneJ207': 0, 'gneJ208': 4, 'gneJ210': 4, 'gneJ255': 0, 'gneJ257': 23}, 
61100.0, {'1863241632': -80.0, '2330725114': 1.0, '243351999': -20.0, '243641585': -500.0, '243749571': -204.0, '30503246': -13.0, '30624898': -123.0, '32564122': -5.0, '89127267': -24.0, '89173763': -20.0, '89173808': -45.0, 'cluster_1427494838_273472399': -107.0, 'cluster_1757124350_1757124352': -10.0, 'cluster_1863241547_1863241548_1976170214': 80.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -33.0, 'gneJ143': 9.0, 'gneJ207': -8.0, 'gneJ208': 16.0, 'gneJ210': -40.0, 'gneJ255': -5.0, 'gneJ257': -230.0}, {'1863241632': 7, '2330725114': 1, '243351999': 2, '243641585': 20, '243749571': 19, '30503246': 2, '30624898': 11, '32564122': 1, '89127267': 2, '89173763': 2, '89173808': 5, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 13}, {'1863241632': 8, '2330725114': 1, '243351999': 2, '243641585': 50, '243749571': 23, '30503246': 2, '30624898': 14, '32564122': 1, '89127267': 4, '89173763': 2, '89173808': 5, 'cluster_1427494838_273472399': 11, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 4, 'gneJ143': 3, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 4, 'gneJ255': 2, 'gneJ257': 23}, 
61110.0, {'1863241632': -96.0, '2330725114': 2.0, '243351999': -30.0, '243641585': -500.0, '243749571': -240.0, '30503246': 13.0, '30624898': -165.0, '32564122': 5.0, '89127267': 24.0, '89173763': 49.0, '89173808': -50.0, 'cluster_1427494838_273472399': -110.0, 'cluster_1757124350_1757124352': 11.0, 'cluster_1863241547_1863241548_1976170214': -20.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 209.0, 'gneJ143': -30.0, 'gneJ207': 8.0, 'gneJ208': -20.0, 'gneJ210': -40.0, 'gneJ255': -15.0, 'gneJ257': -236.0}, {'1863241632': 9, '2330725114': 0, '243351999': 3, '243641585': 20, '243749571': 19, '30503246': 0, '30624898': 16, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 5, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 0, 'gneJ208': 5, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 13}, {'1863241632': 10, '2330725114': 0, '243351999': 3, '243641585': 50, '243749571': 24, '30503246': 0, '30624898': 19, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 5, 'cluster_1427494838_273472399': 11, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 0, 'gneJ208': 5, 'gneJ210': 4, 'gneJ255': 2, 'gneJ257': 24}, 
61120.0, {'1863241632': 148.0, '2330725114': -7.0, '243351999': -41.0, '243641585': -500.0, '243749571': -256.0, '30503246': -7.0, '30624898': -208.0, '32564122': 0, '89127267': -11.0, '89173763': -16.0, '89173808': 47.0, 'cluster_1427494838_273472399': 124.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -11.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -9.0, 'gneJ143': -30.0, 'gneJ207': 0, 'gneJ208': -55.0, 'gneJ210': 65.0, 'gneJ255': 1.0, 'gneJ257': -240.0}, {'1863241632': 6, '2330725114': 1, '243351999': 5, '243641585': 20, '243749571': 19, '30503246': 2, '30624898': 17, '32564122': 0, '89127267': 1, '89173763': 2, '89173808': 2, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 0, 'gneJ208': 5, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 13}, {'1863241632': 7, '2330725114': 1, '243351999': 5, '243641585': 50, '243749571': 27, '30503246': 2, '30624898': 23, '32564122': 0, '89127267': 2, '89173763': 4, '89173808': 2, 'cluster_1427494838_273472399': 10, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 0, 'gneJ208': 7, 'gneJ210': 1, 'gneJ255': 2, 'gneJ257': 24}, 
61130.0, {'1863241632': 261.0, '2330725114': -13.0, '243351999': 101.0, '243641585': -500.0, '243749571': -270.0, '30503246': 7.0, '30624898': -234.0, '32564122': 0, '89127267': -23.0, '89173763': -58.0, '89173808': 55.0, 'cluster_1427494838_273472399': -63.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -37.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -26.0, 'gneJ143': -30.0, 'gneJ207': 0, 'gneJ208': 23.0, 'gneJ210': -19.0, 'gneJ255': 17.0, 'gneJ257': -240.0}, {'1863241632': 2, '2330725114': 1, '243351999': 1, '243641585': 20, '243749571': 19, '30503246': 0, '30624898': 17, '32564122': 0, '89127267': 2, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 0, 'gneJ208': 2, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 13}, {'1863241632': 3, '2330725114': 2, '243351999': 1, '243641585': 50, '243749571': 27, '30503246': 0, '30624898': 24, '32564122': 0, '89127267': 3, '89173763': 7, '89173808': 0, 'cluster_1427494838_273472399': 10, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3, 'gneJ143': 3, 'gneJ207': 0, 'gneJ208': 3, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 24}, 
61140.0, {'1863241632': 44.0, '2330725114': 20.0, '243351999': -14.0, '243641585': -500.0, '243749571': -298.0, '30503246': -13.0, '30624898': -226.0, '32564122': 0, '89127267': 34.0, '89173763': 22.0, '89173808': 0, 'cluster_1427494838_273472399': -110.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 30.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -14.0, 'gneJ143': 40.0, 'gneJ207': -12.0, 'gneJ208': -27.0, 'gneJ210': 43.0, 'gneJ255': 2.0, 'gneJ257': -240.0}, {'1863241632': 1, '2330725114': 0, '243351999': 2, '243641585': 20, '243749571': 20, '30503246': 2, '30624898': 17, '32564122': 0, '89127267': 0, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 2, 'gneJ207': 2, 'gneJ208': 4, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 13}, {'1863241632': 2, '2330725114': 0, '243351999': 2, '243641585': 50, '243749571': 31, '30503246': 2, '30624898': 23, '32564122': 0, '89127267': 0, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 11, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 3, 'gneJ207': 2, 'gneJ208': 7, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 24}, 
61150.0, {'1863241632': 58.0, '2330725114': -8.0, '243351999': 30.0, '243641585': -500.0, '243749571': 537.0, '30503246': -20.0, '30624898': -230.0, '32564122': 0, '89127267': -10.0, '89173763': -20.0, '89173808': -5.0, 'cluster_1427494838_273472399': -116.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -5.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -20.0, 'gneJ143': 24.0, 'gneJ207': 12.0, 'gneJ208': -98.0, 'gneJ210': -36.0, 'gneJ255': -4.0, 'gneJ257': -194.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 20, '243749571': 18, '30503246': 2, '30624898': 17, '32564122': 0, '89127267': 2, '89173763': 2, '89173808': 1, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 1, 'gneJ207': 0, 'gneJ208': 5, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 13}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 50, '243749571': 33, '30503246': 2, '30624898': 23, '32564122': 0, '89127267': 3, '89173763': 2, '89173808': 1, 'cluster_1427494838_273472399': 14, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 4, 'gneJ207': 0, 'gneJ208': 10, 'gneJ210': 5, 'gneJ255': 1, 'gneJ257': 23}, 
61160.0, {'1863241632': -4.0, '2330725114': 4.0, '243351999': 0, '243641585': -500.0, '243749571': -337.0, '30503246': -20.0, '30624898': -230.0, '32564122': 0, '89127267': -40.0, '89173763': -20.0, '89173808': 5.0, 'cluster_1427494838_273472399': 477.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -42.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -20.0, 'gneJ143': 20.0, 'gneJ207': 0, 'gneJ208': 98.0, 'gneJ210': 10.0, 'gneJ255': 4.0, 'gneJ257': -230.0}, {'1863241632': 1, '2330725114': 2, '243351999': 0, '243641585': 20, '243749571': 19, '30503246': 2, '30624898': 17, '32564122': 0, '89127267': 2, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 1, 'gneJ207': 0, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 0, 'gneJ257': 13}, {'1863241632': 1, '2330725114': 2, '243351999': 0, '243641585': 50, '243749571': 36, '30503246': 2, '30624898': 23, '32564122': 0, '89127267': 4, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 5, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 5, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 1, 'gneJ207': 0, 'gneJ208': 4, 'gneJ210': 2, 'gneJ255': 0, 'gneJ257': 23}, 
61170.0, {'1863241632': -10.0, '2330725114': -37.0, '243351999': -9.0, '243641585': -500.0, '243749571': -266.0, '30503246': -20.0, '30624898': -230.0, '32564122': 0, '89127267': 50.0, '89173763': -20.0, '89173808': 0, 'cluster_1427494838_273472399': -63.0, 'cluster_1757124350_1757124352': -1.0, 'cluster_1863241547_1863241548_1976170214': 22.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -20.0, 'gneJ143': 72.0, 'gneJ207': 0, 'gneJ208': 75.0, 'gneJ210': -29.0, 'gneJ255': -1.0, 'gneJ257': -230.0}, {'1863241632': 1, '2330725114': 6, '243351999': 2, '243641585': 20, '243749571': 19, '30503246': 2, '30624898': 17, '32564122': 0, '89127267': 0, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 4, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 1, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 13}, {'1863241632': 1, '2330725114': 6, '243351999': 2, '243641585': 50, '243749571': 32, '30503246': 2, '30624898': 23, '32564122': 0, '89127267': 0, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 8, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2, 'gneJ143': 1, 'gneJ207': 0, 'gneJ208': 1, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 23}, 
