57610.0, {'1863241632': 9583.0, '2330725114': 30.0, '243351999': 0, '243641585': 145.0, '243749571': 321.0, '30503246': 0, '30624898': 53.0, '32564122': 58.0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 13.0, 'cluster_1757124350_1757124352': 9.0, 'cluster_1863241547_1863241548_1976170214': 14383.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 94.0, 'gneJ208': 23.0, 'gneJ210': 8.0, 'gneJ255': 0, 'gneJ257': 77.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 0, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 0, 'gneJ208': 0, 'gneJ210': 0, 'gneJ255': 0, 'gneJ257': 0}, 
60410.0, {'1863241632': -29.0, '2330725114': 0, '243351999': 0, '243641585': -32.0, '243749571': 40.0, '30503246': 33.0, '30624898': 115.0, '32564122': 5.0, '89127267': 58.0, '89173763': -3.0, '89173808': 0, 'cluster_1427494838_273472399': 3.0, 'cluster_1757124350_1757124352': 51.0, 'cluster_1863241547_1863241548_1976170214': -53.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -3.0, 'gneJ143': -6.0, 'gneJ207': -41.0, 'gneJ208': -4.0, 'gneJ210': -100.0, 'gneJ255': -4.0, 'gneJ257': -20.0}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 3, '243749571': 5, '30503246': 1, '30624898': 1, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 4, 'gneJ208': 2, 'gneJ210': 5, 'gneJ255': 1, 'gneJ257': 1}, {'1863241632': 3, '2330725114': 0, '243351999': 0, '243641585': 4, '243749571': 6, '30503246': 1, '30624898': 1, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 6, 'gneJ207': 5, 'gneJ208': 2, 'gneJ210': 10, 'gneJ255': 1, 'gneJ257': 2}, 
60420.0, {'1863241632': 20.0, '2330725114': 0, '243351999': 0, '243641585': -40.0, '243749571': 59.0, '30503246': 29.0, '30624898': 31.0, '32564122': 6.0, '89127267': -2.0, '89173763': -4.0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 73.0, 'cluster_1863241547_1863241548_1976170214': 155.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 3.0, 'gneJ143': -34.0, 'gneJ207': 31.0, 'gneJ208': 4.0, 'gneJ210': -100.0, 'gneJ255': 7.0, 'gneJ257': 16.0}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 3, '243749571': 4, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 1, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 1, 'gneJ208': 0, 'gneJ210': 5, 'gneJ255': 1, 'gneJ257': 1}, {'1863241632': 3, '2330725114': 0, '243351999': 0, '243641585': 4, '243749571': 5, '30503246': 0, '30624898': 0, '32564122': 0, '89127267': 1, '89173763': 2, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 2, 'gneJ208': 0, 'gneJ210': 10, 'gneJ255': 1, 'gneJ257': 2}, 
60430.0, {'1863241632': -30.0, '2330725114': 0, '243351999': 0, '243641585': -40.0, '243749571': -3.0, '30503246': -7.0, '30624898': 0, '32564122': 0, '89127267': 2.0, '89173763': -23.0, '89173808': -10.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -36.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -2.0, 'gneJ143': 36.0, 'gneJ207': -1.0, 'gneJ208': 0, 'gneJ210': -107.0, 'gneJ255': -7.0, 'gneJ257': -32.0}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 3, '243749571': 4, '30503246': 1, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 2, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 1, 'gneJ207': 5, 'gneJ208': 0, 'gneJ210': 5, 'gneJ255': 3, 'gneJ257': 2}, {'1863241632': 3, '2330725114': 0, '243351999': 0, '243641585': 4, '243749571': 6, '30503246': 2, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 3, '89173808': 2, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 1, 'gneJ207': 7, 'gneJ208': 0, 'gneJ210': 11, 'gneJ255': 3, 'gneJ257': 4}, 
60440.0, {'1863241632': -16.0, '2330725114': -6.0, '243351999': 0, '243641585': 138.0, '243749571': -68.0, '30503246': -20.0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 32.0, '89173808': 10.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': -4.0, 'cluster_1863241547_1863241548_1976170214': 16.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 2.0, 'gneJ143': 22.0, 'gneJ207': -45.0, 'gneJ208': 0, 'gneJ210': -124.0, 'gneJ255': 12.0, 'gneJ257': -46.0}, {'1863241632': 2, '2330725114': 2, '243351999': 0, '243641585': 0, '243749571': 7, '30503246': 1, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 10, 'gneJ208': 0, 'gneJ210': 6, 'gneJ255': 0, 'gneJ257': 3}, {'1863241632': 4, '2330725114': 2, '243351999': 0, '243641585': 0, '243749571': 10, '30503246': 2, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 14, 'gneJ208': 0, 'gneJ210': 14, 'gneJ255': 0, 'gneJ257': 7}, 
60450.0, {'1863241632': -18.0, '2330725114': 6.0, '243351999': 0, '243641585': 0, '243749571': -68.0, '30503246': 7.0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': -20.0, 'cluster_1863241547_1863241548_1976170214': 109.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -46.0, 'gneJ207': -31.0, 'gneJ208': -2.0, 'gneJ210': 195.0, 'gneJ255': -12.0, 'gneJ257': 67.0}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 7, '30503246': 2, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 10, 'gneJ208': 1, 'gneJ210': 4, 'gneJ255': 3, 'gneJ257': 2}, {'1863241632': 3, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 9, '30503246': 4, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 7, 'gneJ207': 10, 'gneJ208': 1, 'gneJ210': 8, 'gneJ255': 3, 'gneJ257': 3}, 
60460.0, {'1863241632': 83.0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 78.0, '30503246': -40.0, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': -10.0, '89173808': -2.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': -20.0, 'cluster_1863241547_1863241548_1976170214': 19.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -10.0, 'gneJ143': -43.0, 'gneJ207': -114.0, 'gneJ208': 2.0, 'gneJ210': -84.0, 'gneJ255': -40.0, 'gneJ257': 23.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 4, '30503246': 2, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 4, 'gneJ207': 12, 'gneJ208': 0, 'gneJ210': 6, 'gneJ255': 4, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 5, '30503246': 4, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 1, '89173808': 1, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 5, 'gneJ207': 13, 'gneJ208': 0, 'gneJ210': 10, 'gneJ255': 4, 'gneJ257': 0}, 
60470.0, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': -50.0, '30503246': 56.0, '30624898': 0, '32564122': -6.0, '89127267': 0, '89173763': 7.0, '89173808': 2.0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': -20.0, 'cluster_1863241547_1863241548_1976170214': -25.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 10.0, 'gneJ143': 63.0, 'gneJ207': -142.0, 'gneJ208': 0, 'gneJ210': 124.0, 'gneJ255': 24.0, 'gneJ257': -13.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 4, '30503246': 1, '30624898': 0, '32564122': 2, '89127267': 0, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 15, 'gneJ208': 0, 'gneJ210': 4, 'gneJ255': 1, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 5, '30503246': 2, '30624898': 0, '32564122': 2, '89127267': 0, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 16, 'gneJ208': 0, 'gneJ210': 7, 'gneJ255': 2, 'gneJ257': 3}, 
60480.0, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': -39.0, '30503246': 2.0, '30624898': -14.0, '32564122': -13.0, '89127267': 0, '89173763': -24.0, '89173808': 0, 'cluster_1427494838_273472399': -2.0, 'cluster_1757124350_1757124352': 64.0, 'cluster_1863241547_1863241548_1976170214': 35.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 18.0, 'gneJ207': -33.0, 'gneJ208': -6.0, 'gneJ210': 227.0, 'gneJ255': -5.0, 'gneJ257': -14.0}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 7, '30503246': 1, '30624898': 2, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 15, 'gneJ208': 1, 'gneJ210': 2, 'gneJ255': 3, 'gneJ257': 1}, {'1863241632': 0, '2330725114': 0, '243351999': 0, '243641585': 0, '243749571': 7, '30503246': 1, '30624898': 2, '32564122': 2, '89127267': 0, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 3, 'gneJ207': 15, 'gneJ208': 1, 'gneJ210': 5, 'gneJ255': 3, 'gneJ257': 2}, 
60490.0, {'1863241632': 0, '2330725114': -1.0, '243351999': 0, '243641585': 0, '243749571': 97.0, '30503246': -10.0, '30624898': -24.0, '32564122': 19.0, '89127267': 0, '89173763': 18.0, '89173808': 0, 'cluster_1427494838_273472399': -24.0, 'cluster_1757124350_1757124352': -9.0, 'cluster_1863241547_1863241548_1976170214': -18.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -39.0, 'gneJ207': -158.0, 'gneJ208': 2.0, 'gneJ210': 41.0, 'gneJ255': 27.0, 'gneJ257': 27.0}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 0, '243749571': 4, '30503246': 1, '30624898': 3, '32564122': 0, '89127267': 0, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 1, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 17, 'gneJ208': 2, 'gneJ210': 1, 'gneJ255': 1, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 1, '243351999': 0, '243641585': 0, '243749571': 6, '30503246': 1, '30624898': 3, '32564122': 0, '89127267': 0, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 3, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 5, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 18, 'gneJ208': 2, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 0}, 
60500.0, {'1863241632': -15.0, '2330725114': 1.0, '243351999': 0, '243641585': -8.0, '243749571': -66.0, '30503246': 12.0, '30624898': 24.0, '32564122': -4.0, '89127267': 0, '89173763': -4.0, '89173808': 0, 'cluster_1427494838_273472399': 23.0, 'cluster_1757124350_1757124352': 9.0, 'cluster_1863241547_1863241548_1976170214': -11.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': -6.0, 'gneJ143': 7.0, 'gneJ207': -47.0, 'gneJ208': 4.0, 'gneJ210': -20.0, 'gneJ255': 6.0, 'gneJ257': -2.0}, {'1863241632': 2, '2330725114': 0, '243351999': 0, '243641585': 1, '243749571': 4, '30503246': 0, '30624898': 1, '32564122': 1, '89127267': 0, '89173763': 1, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 2, 'gneJ207': 15, 'gneJ208': 0, 'gneJ210': 5, 'gneJ255': 0, 'gneJ257': 1}, {'1863241632': 3, '2330725114': 0, '243351999': 0, '243641585': 2, '243749571': 7, '30503246': 0, '30624898': 1, '32564122': 2, '89127267': 0, '89173763': 3, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 1, 'gneJ143': 2, 'gneJ207': 15, 'gneJ208': 0, 'gneJ210': 9, 'gneJ255': 0, 'gneJ257': 1}, 
60510.0, {'1863241632': 15.0, '2330725114': -14.0, '243351999': 0, '243641585': -40.0, '243749571': -92.0, '30503246': -9.0, '30624898': 14.0, '32564122': 4.0, '89127267': 0, '89173763': 13.0, '89173808': 0, 'cluster_1427494838_273472399': -10.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': -50.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 6.0, 'gneJ143': -26.0, 'gneJ207': 36.0, 'gneJ208': -6.0, 'gneJ210': -4.0, 'gneJ255': 0, 'gneJ257': 2.0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 4, '243749571': 6, '30503246': 1, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 2, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 13, 'gneJ208': 1, 'gneJ210': 4, 'gneJ255': 0, 'gneJ257': 0}, {'1863241632': 0, '2330725114': 3, '243351999': 0, '243641585': 5, '243749571': 11, '30503246': 1, '30624898': 0, '32564122': 0, '89127267': 0, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 5, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 4, 'gneJ207': 17, 'gneJ208': 1, 'gneJ210': 7, 'gneJ255': 0, 'gneJ257': 0}, 
60520.0, {'1863241632': -11.0, '2330725114': 14.0, '243351999': -9.0, '243641585': -59.0, '243749571': -132.0, '30503246': -10.0, '30624898': 0, '32564122': -7.0, '89127267': 0, '89173763': -20.0, '89173808': -10.0, 'cluster_1427494838_273472399': 8.0, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 47.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 66.0, 'gneJ207': -188.0, 'gneJ208': -16.0, 'gneJ210': -77.0, 'gneJ255': -5.0, 'gneJ257': -15.0}, {'1863241632': 2, '2330725114': 0, '243351999': 2, '243641585': 4, '243749571': 8, '30503246': 1, '30624898': 0, '32564122': 1, '89127267': 0, '89173763': 2, '89173808': 2, 'cluster_1427494838_273472399': 1, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 3, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 12, 'gneJ208': 2, 'gneJ210': 5, 'gneJ255': 1, 'gneJ257': 2}, {'1863241632': 3, '2330725114': 0, '243351999': 2, '243641585': 8, '243749571': 16, '30503246': 1, '30624898': 0, '32564122': 1, '89127267': 0, '89173763': 4, '89173808': 2, 'cluster_1427494838_273472399': 2, 'cluster_1757124350_1757124352': 0, 'cluster_1863241547_1863241548_1976170214': 4, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 0, 'gneJ207': 20, 'gneJ208': 2, 'gneJ210': 10, 'gneJ255': 1, 'gneJ257': 3}, 
60530.0, {'1863241632': -19.0, '2330725114': -10.0, '243351999': 9.0, '243641585': -106.0, '243749571': 93.0, '30503246': 19.0, '30624898': 0, '32564122': 3.0, '89127267': -8.0, '89173763': 20.0, '89173808': 10.0, 'cluster_1427494838_273472399': 5.0, 'cluster_1757124350_1757124352': -15.0, 'cluster_1863241547_1863241548_1976170214': 13.0, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': -6.0, 'gneJ207': -200.0, 'gneJ208': -20.0, 'gneJ210': 13.0, 'gneJ255': -17.0, 'gneJ257': -30.0}, {'1863241632': 2, '2330725114': 2, '243351999': 0, '243641585': 7, '243749571': 8, '30503246': 0, '30624898': 0, '32564122': 1, '89127267': 1, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 2, 'cluster_1863241547_1863241548_1976170214': 1, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 12, 'gneJ208': 2, 'gneJ210': 3, 'gneJ255': 1, 'gneJ257': 2}, {'1863241632': 2, '2330725114': 2, '243351999': 0, '243641585': 11, '243749571': 11, '30503246': 0, '30624898': 0, '32564122': 1, '89127267': 2, '89173763': 0, '89173808': 0, 'cluster_1427494838_273472399': 0, 'cluster_1757124350_1757124352': 3, 'cluster_1863241547_1863241548_1976170214': 6, 'cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190': 0, 'gneJ143': 1, 'gneJ207': 20, 'gneJ208': 2, 'gneJ210': 6, 'gneJ255': 3, 'gneJ257': 3}, 
